Country_Name,Country_Code,Indicator_Name,Indicator_Code,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015
European Union,EUU,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,,,,,,68.38388051,79.60892677,85.04677241,89.12584303,92.7850455,94.01962469,93.43263398
European Union,EUU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.02086662,70.15715475,70.85825949,71.80784336,72.75126854,73.77419084,74.73066242,75.67686838,77.0784478,78.27101125,79.62942606,80.56680714
European Union,EUU,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,,,,,,,12.25254646,9.372981858,7.129409369,5.882458494,4.856056792,4.216267862
European Union,EUU,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,99.73888164,99.53498952,99.58882286,99.74847634
European Union,EUU,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,97.06409428,96.2864188,97.25072249,97.80439656
European Union,EUU,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,93.6460604,94.51163858,95.70417,96.84620007
European Union,EUU,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,,,,,,,,,87.34256763,86.58619472,89.76458008,91.82776916
European Union,EUU,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,204.052917,347.6365368,383.0247766,475.2384878,474.5155025,622.6398575,861.9018686,1843.280389,
Fragile and conflict affected situations,FCS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,44.18966517,54.53920787,105.9462691,100.7760286
Fragile and conflict affected situations,FCS,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,,,,,,,,,1.958903314,2.683379733,5.682179709,8.103453452
Fragile and conflict affected situations,FCS,GDP per capita (current US$),NY.GDP.PCAP.CD,93.86698205,106.8502784,141.1182453,296.3102596,577.4433201,528.6237882,667.310039,621.6235871,810.5479232,1126.863822,2205.098612,2341.686509
Fragile and conflict affected situations,FCS,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,,,,,,25.5157104,58.06208899,46.1755424,50.18606774,59.41893648,68.13347731,64.39461969
Fragile and conflict affected situations,FCS,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,,,,,48.57248338,66.66806994,64.18045246
Fragile and conflict affected situations,FCS,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,,,,,,29.56930306,55.85929827,51.11369758,52.00744644,59.72607082,70.22007611,64.30824093
Fragile and conflict affected situations,FCS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,40.57473741,43.08818616,45.58908274,47.95327757,49.95979824,51.74652158,52.97973218,53.63779066,54.56919882,56.43193129,58.60681826,60.5480152
Fragile and conflict affected situations,FCS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,,,,,,,165.625087,156.7736503,140.403054,120.1186484,104.0185083,90.75732775
Fragile and conflict affected situations,FCS,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,51.06113739,55.63609296,60.90207371,65.60353871
Fragile and conflict affected situations,FCS,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,35.92198322,39.79354141,41.83617672,43.32026011
Fragile and conflict affected situations,FCS,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,,,,,,,,,,,20.42186548,37.03776122
Heavily indebted poor countries (HIPC),HPC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,332.6502388,300.1446283,338.3800492,277.3877535,318.5551034,388.4414544,614.5235883,745.9366047
Heavily indebted poor countries (HIPC),HPC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,17.18517218,26.81750616,43.6150294,51.1057156
Heavily indebted poor countries (HIPC),HPC,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,,,,,,,,,2.483442362,4.763285636,9.969841555,10.83654841
Heavily indebted poor countries (HIPC),HPC,GDP per capita (current US$),NY.GDP.PCAP.CD,107.3997531,133.7005645,154.5299034,266.7231628,401.986625,347.2102419,389.367938,325.3116197,351.6044066,467.8116855,779.1447554,927.4845955
Heavily indebted poor countries (HIPC),HPC,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,,,,,,26.20945346,52.51321938,52.82750168,53.21790502,68.16122647,74.75465809,76.812396
Heavily indebted poor countries (HIPC),HPC,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,,,,,,74.84231532,76.68105892
Heavily indebted poor countries (HIPC),HPC,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,,,,,,29.70047782,53.27386929,53.26121003,54.32589299,65.84288645,75.62642388,73.51947466
Heavily indebted poor countries (HIPC),HPC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,39.77965767,41.87599366,43.85300928,45.8542184,47.59881931,49.18322418,49.93684866,50.66226996,52.26409976,55.24228478,58.85894741,61.85295324
Heavily indebted poor countries (HIPC),HPC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,,,,,,,180.6063468,166.2053185,144.0393143,116.6020897,95.51542842,76.95924183
Heavily indebted poor countries (HIPC),HPC,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,41.10512892,45.55914771,50.59562019,55.60000932
Heavily indebted poor countries (HIPC),HPC,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,17.19199669,19.53457467,22.45222447,25.42381063
Heavily indebted poor countries (HIPC),HPC,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,,,,,,,,,,,13.53935266,20.95392365
High income,HIC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,2401.179637,4386.952566,7784.670168,8590.747704,15408.7402,20120.38512,20935.13934,27715.82762,31936.54522,33158.81661
High income,HIC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,2396.333038,3515.505986,4527.516647,4943.32535
High income,HIC,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,,,,,,,,,0.259804922,0.298827112,0.37144068,0.652351632
High income,HIC,GDP per capita (current US$),NY.GDP.PCAP.CD,1363.90302,1867.005075,2726.165532,5106.495966,9349.172346,10256.42734,18440.17127,24272.33022,25102.87696,33172.20055,38650.14499,39730.91955
High income,HIC,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,,,,,,86.32512168,88.59187139,91.71825445,92.8378036,95.66634724,95.58640672,95.27431713
High income,HIC,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,,,,,86.77124518,89.8070242,91.67669417
High income,HIC,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,,,,,,79.4556964,84.28261779,88.67820151,91.30945698,92.83457324,93.31952779,93.69915606
High income,HIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.46512785,69.55576873,70.48630594,71.9982949,73.08072776,74.26485845,75.28796861,76.12825535,77.4493443,78.53106858,79.70019394,80.39198686
High income,HIC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,,,,,,,13,10.1,8.2,7.1,6.1,5.4
High income,HIC,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,99.13333887,99.26392904,99.45668743
High income,HIC,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,98.61517667,98.37712924,98.72757862,99.01912735
High income,HIC,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,96.48728352,97.64946632,98.13915305,98.59423154
High income,HIC,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,,,,,,,,,85.64157107,86.9176013,89.03391414,85.44642542
High income,HIC,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,,,,,,,,,,,,
IBRD only,IBD,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,180.6631005,324.2676836,517.7335105,548.7697894,731.9728195,1067.664974,1200.807823,1819.814354,3571.93559,4440.376526
IBRD only,IBD,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,77.19633111,116.6982114,233.6986164,296.9721222
IBRD only,IBD,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,,,,,,,,,0.386528055,0.599663326,0.991249598,0.752651516
IBRD only,IBD,GDP per capita (current US$),NY.GDP.PCAP.CD,158.0287189,189.8999101,230.2515923,444.8696684,763.8525556,796.8875564,995.7376724,1307.947247,1457.24254,2279.136511,4520.586656,5581.205514
IBRD only,IBD,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,,,,,,50.08121299,81.21048034,77.69024143,76.90106817,80.15791842,87.94001887,89.80172131
IBRD only,IBD,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,,,,,57.54744094,73.76998444,89.57150752
IBRD only,IBD,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,,,,,,46.4387778,77.7568742,78.32884793,76.36725397,80.70816229,89.00615246,91.15069554
IBRD only,IBD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,48.67617727,52.36459458,56.97620189,60.05280944,62.29169011,63.96461173,65.42952684,66.54531218,68.05305033,69.49576526,71.16097061,72.69630874
IBRD only,IBD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,,,,,,,78.06371327,69.24607805,58.02191645,46.09125122,34.94166349,26.48662533
IBRD only,IBD,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,83.19972339,86.48231981,89.64091296,92.56733427
IBRD only,IBD,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,52.24148903,59.89253887,67.67694379,75.41320821
IBRD only,IBD,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,,,,
IBRD only,IBD,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,,,,,,,,,,,,
IBRD only,IBD,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,,,,,,,,,,,,
IDA & IBRD total,IBT,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,170.9660709,305.8711777,484.6250367,511.3494343,654.4033117,914.7544923,1022.824167,1527.812835,2940.716915,3634.562456
IDA & IBRD total,IBT,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,64.655629,97.1193451,189.6494344,238.7011935
IDA & IBRD total,IBT,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,,,,,,,,,0.655572827,1.183016543,2.338330195,2.528470012
IDA & IBRD total,IBT,GDP per capita (current US$),NY.GDP.PCAP.CD,147.7750708,178.7038673,219.0689445,416.5341269,704.7358636,725.4449495,881.7662684,1118.092813,1239.248535,1909.04944,3707.50905,4537.976928
IDA & IBRD total,IBT,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,,,,,,43.59833643,75.56171127,71.4593838,70.86092611,75.61177293,82.40856144,83.68538713
IDA & IBRD total,IBT,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,,,,,58.06714215,73.09909532,83.47733226
IDA & IBRD total,IBT,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,,,,,,41.81670481,72.48429633,72.13916034,70.44107745,75.53804426,83.32819835,84.02886518
IDA & IBRD total,IBT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,47.53034424,51.00421408,55.13714408,57.97054857,60.16702177,61.82690954,63.14741675,64.11692001,65.49077247,66.98414214,68.76762941,70.35625416
IDA & IBRD total,IBT,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,,,,,,,101.4858955,94.62223312,82.70671508,68.24641173,55.77651787,46.25271076
IDA & IBRD total,IBT,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,77.84102506,80.97396317,84.03828586,86.81130283
IDA & IBRD total,IBT,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,47.21199747,53.71557875,60.22967389,66.42377853
IDA & IBRD total,IBT,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,,,,
IDA & IBRD total,IBT,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,,,,,,,,,,,,
IDA & IBRD total,IBT,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,,,,,,,,,,,,
IDA blend,IDB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,188.3059363,268.3267359,477.1368301,528.4117856,425.8714003,407.6655464,456.2762835,739.1044524,1276.404539,1736.044794
IDA blend,IDB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,19.03093965,35.91955865,54.69118868,71.6884052
IDA blend,IDB,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,,,,,,,,,1.4049061,2.274362562,4.994810754,6.077386091
IDA blend,IDB,GDP per capita (current US$),NY.GDP.PCAP.CD,100.3263598,127.2878351,202.7753144,325.4941568,610.5943723,601.9987943,521.1368178,488.110321,572.5584673,917.101834,1536.688862,1957.863442
IDA blend,IDB,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,,,,,,30.64930577,59.34427174,54.88523429,52.4548218,56.21907662,61.73500827,62.83465103
IDA blend,IDB,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,,,,,49.41806642,59.91716311,62.87658501
IDA blend,IDB,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,,,,,,34.33781221,56.61696989,53.00844819,52.26051142,56.20994231,63.71123135,64.35771277
IDA blend,IDB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,43.2509636,46.32412548,48.94363342,51.20568915,53.21638673,54.63700399,55.01988213,54.88442775,55.1935387,56.79777222,59.20835402,61.25627918
IDA blend,IDB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,,,,,,,153.8757516,149.0986064,134.9898468,117.1052092,102.7867612,92.48990138
IDA blend,IDB,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,66.88274642,70.34197784,73.88403595,77.19942475
IDA blend,IDB,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,35.83317933,39.92495936,43.98512836,47.80262281
IDA blend,IDB,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,29.92399742,30.49973996,30.65085558,30.61086895
IDA blend,IDB,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,,,,,,,,,,,,
IDA blend,IDB,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,,,,,,,,,,,33.26036691,45.72113471
IDA only,IDX,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,287.3078284,305.5797692,270.6114499,328.9917287,411.1168829,710.256242,913.3928348
IDA only,IDX,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,14.96621285,23.33463923,39.18685307,48.33701453
IDA only,IDX,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,,,,,,,,,1.839983779,3.747121987,7.701144434,9.149793797
IDA only,IDX,GDP per capita (current US$),NY.GDP.PCAP.CD,103.0618419,128.5812448,150.8517007,272.2298625,358.3643879,326.6367604,354.2106561,312.7131109,364.2078687,481.587631,836.6672824,1066.156944
IDA only,IDX,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,,,,,,20.62567805,58.53514892,57.72958656,60.62912801,72.10383052,77.78625477,78.82644797
IDA only,IDX,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,,,,,67.11344299,78.11070864,78.5460171
IDA only,IDX,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,,,,,,23.36161077,56.95074464,59.85454463,60.46275741,70.1934037,77.76584847,75.9946988
IDA only,IDX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,41.03665958,43.38461669,44.96494285,46.5644668,49.12607896,51.44928398,52.9729285,54.45048408,56.42640566,59.01938615,61.90857468,64.2316667
IDA only,IDX,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,,,,,,,165.5407184,149.6262073,128.313995,103.7375355,85.05619614,69.64633478
